,book.type,book.value,mainEntity.type,mainEntity.value,publ.type,publ.value,subject.type,subject.value,subject_label.type,subject_label.value
86,uri,http://data.bibliotheken.nl/id/nbt/p061276286,uri,https://data2.bibliotheken.nl/.well-known/genid/7349fa46a9cd0144381b4498ae710425,uri,https://data2.bibliotheken.nl/.well-known/genid/38d65b802235829ecdb17459d7a63e33,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
87,uri,http://data.bibliotheken.nl/id/nbt/p833600664,uri,https://data2.bibliotheken.nl/.well-known/genid/46f09598a14ef2f7b8e723c4d5c65c88,uri,https://data2.bibliotheken.nl/.well-known/genid/5611f90a5b96cdf9705169f8d308cbe0,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
88,uri,http://data.bibliotheken.nl/id/nbt/p111024196,uri,https://data2.bibliotheken.nl/.well-known/genid/c106c5d9836945123d7b125b6d6c5b8c,uri,https://data2.bibliotheken.nl/.well-known/genid/a0a14001df2386e9ca00a818240de786,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
89,uri,http://data.bibliotheken.nl/id/nbt/p142116165,uri,https://data2.bibliotheken.nl/.well-known/genid/48566f7169d9d2bf5de6b381ecb80f8b,uri,https://data2.bibliotheken.nl/.well-known/genid/b0f863898b4b85186873204e36edd168,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
90,uri,http://data.bibliotheken.nl/id/nbt/p142256153,uri,https://data2.bibliotheken.nl/.well-known/genid/8848d50cc884761537600a8a05ad8d89,uri,https://data2.bibliotheken.nl/.well-known/genid/fb3b60d5944464c66dc050c6c1a58e2d,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
91,uri,http://data.bibliotheken.nl/id/nbt/p142256412,uri,https://data2.bibliotheken.nl/.well-known/genid/ef8d0b15e483b4ab9fadf9f8f9accba9,uri,https://data2.bibliotheken.nl/.well-known/genid/b05f139d59172cdf2835400660575a92,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
92,uri,http://data.bibliotheken.nl/id/nbt/p142258229,uri,https://data2.bibliotheken.nl/.well-known/genid/315db4a595fffeddaee36c779f34f0af,uri,https://data2.bibliotheken.nl/.well-known/genid/1a12ee9c1907a4908f246d6ca7276e2e,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
93,uri,http://data.bibliotheken.nl/id/nbt/p14225925X,uri,https://data2.bibliotheken.nl/.well-known/genid/033b4ad611bb2d2bf4721b41e69765cd,uri,https://data2.bibliotheken.nl/.well-known/genid/d1517134671c32a4a29faf9dfd58e39e,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
94,uri,http://data.bibliotheken.nl/id/nbt/p142260851,uri,https://data2.bibliotheken.nl/.well-known/genid/e8e65093649772d41a79a63372120e17,uri,https://data2.bibliotheken.nl/.well-known/genid/2a65675c151619a12b0dff6d65fba4e7,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
95,uri,http://data.bibliotheken.nl/id/nbt/p142261335,uri,https://data2.bibliotheken.nl/.well-known/genid/7abf01c8b30ac3e7ca40e603687d85d7,uri,https://data2.bibliotheken.nl/.well-known/genid/2b2061cea05c088e4c8fabedfec757d8,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
96,uri,http://data.bibliotheken.nl/id/nbt/p142263605,uri,https://data2.bibliotheken.nl/.well-known/genid/d29659dc3f64c9346a2a1253ba52b04d,uri,https://data2.bibliotheken.nl/.well-known/genid/e49cd398814a2b4972adb191953f3407,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
97,uri,http://data.bibliotheken.nl/id/nbt/p142263990,uri,https://data2.bibliotheken.nl/.well-known/genid/c1d6fbd411e635ee9e4f70d9c8e36ef7,uri,https://data2.bibliotheken.nl/.well-known/genid/22b13e4c04f191592c8af872832e6df4,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
98,uri,http://data.bibliotheken.nl/id/nbt/p142264377,uri,https://data2.bibliotheken.nl/.well-known/genid/598b1a162a7d01a0055114da0f35839a,uri,https://data2.bibliotheken.nl/.well-known/genid/8ce032ba714498c15aa20ac7dbae543d,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
99,uri,http://data.bibliotheken.nl/id/nbt/p14226461X,uri,https://data2.bibliotheken.nl/.well-known/genid/6ef9df2cc09230fba65bbe4746896c9e,uri,https://data2.bibliotheken.nl/.well-known/genid/7e52518de12c564fed1d5076f759cbcf,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
100,uri,http://data.bibliotheken.nl/id/nbt/p142264903,uri,https://data2.bibliotheken.nl/.well-known/genid/59ce28ee075f8667715a6cfd55defb57,uri,https://data2.bibliotheken.nl/.well-known/genid/b239bd79e12fcd1ac4edbf8bf69bb50b,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
101,uri,http://data.bibliotheken.nl/id/nbt/p14226623X,uri,https://data2.bibliotheken.nl/.well-known/genid/58f0dcca7b53b7e3de54642ffcc44130,uri,https://data2.bibliotheken.nl/.well-known/genid/31dc38a0763f3fc70628067a03fb4e56,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
102,uri,http://data.bibliotheken.nl/id/nbt/p142266469,uri,https://data2.bibliotheken.nl/.well-known/genid/0339f6788284d39a77c10a748c20537e,uri,https://data2.bibliotheken.nl/.well-known/genid/f9a4342894ed9b9b8b7da72e98068f43,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
103,uri,http://data.bibliotheken.nl/id/nbt/p142429856,uri,https://data2.bibliotheken.nl/.well-known/genid/7114af659ec5bd3d3f47e6cd633a5a87,uri,https://data2.bibliotheken.nl/.well-known/genid/b29bd89604e713480a06fa8f85551e07,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
104,uri,http://data.bibliotheken.nl/id/nbt/p142430137,uri,https://data2.bibliotheken.nl/.well-known/genid/b2af9e0fa60e97ceb763c73d2bccf32b,uri,https://data2.bibliotheken.nl/.well-known/genid/22bc2e3eb24688520cdee6f460a9dd9a,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
105,uri,http://data.bibliotheken.nl/id/nbt/p142430579,uri,https://data2.bibliotheken.nl/.well-known/genid/64e86dce720235a497fbb6d90d746844,uri,https://data2.bibliotheken.nl/.well-known/genid/33a614908a806931a924cb9f60f338bc,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
106,uri,http://data.bibliotheken.nl/id/nbt/p142906840,uri,https://data2.bibliotheken.nl/.well-known/genid/f3d8cf1654d0664ea70662dbedfa4a8f,uri,https://data2.bibliotheken.nl/.well-known/genid/fb4646fbff0720b3032cf71c88306140,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
107,uri,http://data.bibliotheken.nl/id/nbt/p142907219,uri,https://data2.bibliotheken.nl/.well-known/genid/b40ecb292284fd4bcb6cfc2f40bcc2e7,uri,https://data2.bibliotheken.nl/.well-known/genid/b082781a640d343a868297263c21ed1a,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
108,uri,http://data.bibliotheken.nl/id/nbt/p142907480,uri,https://data2.bibliotheken.nl/.well-known/genid/784bf8eef2e3ec4384836a6a64f14cfe,uri,https://data2.bibliotheken.nl/.well-known/genid/c8361c0504f55289cddd84796ea2b516,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
109,uri,http://data.bibliotheken.nl/id/nbt/p142907898,uri,https://data2.bibliotheken.nl/.well-known/genid/40fd05e38560d254bd5f87adfc53ec98,uri,https://data2.bibliotheken.nl/.well-known/genid/7d37321f006be73ce49749441101338e,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
110,uri,http://data.bibliotheken.nl/id/nbt/p142908339,uri,https://data2.bibliotheken.nl/.well-known/genid/3fb119cf20c15b2fc1425feec9c5bd04,uri,https://data2.bibliotheken.nl/.well-known/genid/ba38bedbceaa1f5a1f786d452e6746eb,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
111,uri,http://data.bibliotheken.nl/id/nbt/p142909335,uri,https://data2.bibliotheken.nl/.well-known/genid/a3e047637a6c3475f3bb3b627335cbd0,uri,https://data2.bibliotheken.nl/.well-known/genid/8a5467ec7e8803e63a63650a8533e890,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
112,uri,http://data.bibliotheken.nl/id/nbt/p142947156,uri,https://data2.bibliotheken.nl/.well-known/genid/d571e88e42e576de380fa0ca6e7ba78b,uri,https://data2.bibliotheken.nl/.well-known/genid/8c27dd48deb11cd4d75d9f8e47b021a5,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
113,uri,http://data.bibliotheken.nl/id/nbt/p142949361,uri,https://data2.bibliotheken.nl/.well-known/genid/e272b5720657eba019143eab10796310,uri,https://data2.bibliotheken.nl/.well-known/genid/9dd85fa8a8f4af3b6cf5e2723543b075,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
114,uri,http://data.bibliotheken.nl/id/nbt/p142950971,uri,https://data2.bibliotheken.nl/.well-known/genid/fba1d8158d4909ee046ba9e3e3e45dbe,uri,https://data2.bibliotheken.nl/.well-known/genid/54e1d99cad48e8c1f2fae0d8ac8c699c,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
115,uri,http://data.bibliotheken.nl/id/nbt/p142951315,uri,https://data2.bibliotheken.nl/.well-known/genid/517cee8202ff451fbe01bcc6fae91506,uri,https://data2.bibliotheken.nl/.well-known/genid/0878768d714238f837d743594866b6d4,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
116,uri,http://data.bibliotheken.nl/id/nbt/p142951625,uri,https://data2.bibliotheken.nl/.well-known/genid/857c82629677931847877fa3352011da,uri,https://data2.bibliotheken.nl/.well-known/genid/b4fd0021bffde0f8a8afcedfb4449abc,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
117,uri,http://data.bibliotheken.nl/id/nbt/p142951994,uri,https://data2.bibliotheken.nl/.well-known/genid/df2050567044507d52177cc4dbffd28a,uri,https://data2.bibliotheken.nl/.well-known/genid/9c843c932683970f154521ad438a8aba,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
118,uri,http://data.bibliotheken.nl/id/nbt/p143016520,uri,https://data2.bibliotheken.nl/.well-known/genid/11fad3213881814bd6fffe46d31010ea,uri,https://data2.bibliotheken.nl/.well-known/genid/734a41537982f7e1ad230364b1906123,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
119,uri,http://data.bibliotheken.nl/id/nbt/p143018388,uri,https://data2.bibliotheken.nl/.well-known/genid/f5446515daedb53060a6b9f0f1fd2882,uri,https://data2.bibliotheken.nl/.well-known/genid/ca06718f4cc0484c0be756de59ddcafe,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
120,uri,http://data.bibliotheken.nl/id/nbt/p143407120,uri,https://data2.bibliotheken.nl/.well-known/genid/0ae4b0a080ff6e0d3e26032131062450,uri,https://data2.bibliotheken.nl/.well-known/genid/76bf4fe3c338851023f968d61828fa2b,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
121,uri,http://data.bibliotheken.nl/id/nbt/p143420941,uri,https://data2.bibliotheken.nl/.well-known/genid/8167c62a438b0ef8e258a355fc89e8b5,uri,https://data2.bibliotheken.nl/.well-known/genid/20d019cc9f0ee22bae442f1d796b826f,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
122,uri,http://data.bibliotheken.nl/id/nbt/p143422456,uri,https://data2.bibliotheken.nl/.well-known/genid/7f4fc17a49c0fbbe89c6681eab354f5d,uri,https://data2.bibliotheken.nl/.well-known/genid/c4c98491eb77e3749f6bac27aa290843,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
123,uri,http://data.bibliotheken.nl/id/nbt/p143429957,uri,https://data2.bibliotheken.nl/.well-known/genid/8421f12bee9b2e65f2ed36ca14f8d22b,uri,https://data2.bibliotheken.nl/.well-known/genid/e68867cdd684114aeb3d7871a1e3505f,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
124,uri,http://data.bibliotheken.nl/id/nbt/p143430432,uri,https://data2.bibliotheken.nl/.well-known/genid/4bd5ecf0ab936d6361868b4631331215,uri,https://data2.bibliotheken.nl/.well-known/genid/394f8f173b182332202981b4d0cf94c6,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
125,uri,http://data.bibliotheken.nl/id/nbt/p143430823,uri,https://data2.bibliotheken.nl/.well-known/genid/d066b91c4b3cc41d57c91aa920fcf286,uri,https://data2.bibliotheken.nl/.well-known/genid/67bf3634efb7900c27f296c837b85a76,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
126,uri,http://data.bibliotheken.nl/id/nbt/p143430882,uri,https://data2.bibliotheken.nl/.well-known/genid/9af56c919e45c2bf80c5f116902aac70,uri,https://data2.bibliotheken.nl/.well-known/genid/6d0c66893e66dd1d7e55bc5650d27f62,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
127,uri,http://data.bibliotheken.nl/id/nbt/p143431099,uri,https://data2.bibliotheken.nl/.well-known/genid/ae34c4a4dd7c8c89ae6e1db0afe64a71,uri,https://data2.bibliotheken.nl/.well-known/genid/d3948309346c67fa90e6ba8bdfd5a06f,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
128,uri,http://data.bibliotheken.nl/id/nbt/p146200594,uri,https://data2.bibliotheken.nl/.well-known/genid/2f10c6aa13b3a7137121fef699bdeb92,uri,https://data2.bibliotheken.nl/.well-known/genid/e0099aab089ec0cd9c74402efdf09621,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
129,uri,http://data.bibliotheken.nl/id/nbt/p147003695,uri,https://data2.bibliotheken.nl/.well-known/genid/1d489ca0e03b5ad66749ed54f3117198,uri,https://data2.bibliotheken.nl/.well-known/genid/f3093929adf276b40e91269b5d1f23fc,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
130,uri,http://data.bibliotheken.nl/id/nbt/p147007712,uri,https://data2.bibliotheken.nl/.well-known/genid/1769cdaf595ff83cac1a0b386ab5339b,uri,https://data2.bibliotheken.nl/.well-known/genid/b4421cb23aaec089a4c8741f1777eea5,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
131,uri,http://data.bibliotheken.nl/id/nbt/p147074657,uri,https://data2.bibliotheken.nl/.well-known/genid/43aa6688e911692933d52d17271b83d7,uri,https://data2.bibliotheken.nl/.well-known/genid/470d9b07eefd995e5eab2f05bf35b337,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
132,uri,http://data.bibliotheken.nl/id/nbt/p147075750,uri,https://data2.bibliotheken.nl/.well-known/genid/4d08a95f2d888f66a50d10ea6fad4a76,uri,https://data2.bibliotheken.nl/.well-known/genid/38ad64d692a47dece9763116c709985b,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
133,uri,http://data.bibliotheken.nl/id/nbt/p147075971,uri,https://data2.bibliotheken.nl/.well-known/genid/0af9df34a9dfc8554bc8d73ad88d3550,uri,https://data2.bibliotheken.nl/.well-known/genid/5736f43ac5cf99b1cce809d89e7beeec,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
134,uri,http://data.bibliotheken.nl/id/nbt/p147079926,uri,https://data2.bibliotheken.nl/.well-known/genid/601935b38fc1bae0eba30571b309c2a3,uri,https://data2.bibliotheken.nl/.well-known/genid/ec283aa0151d0cbc431bbb7396f9e731,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
135,uri,http://data.bibliotheken.nl/id/nbt/p147337992,uri,https://data2.bibliotheken.nl/.well-known/genid/ac7aca13d518cc98676197cd44482cb9,uri,https://data2.bibliotheken.nl/.well-known/genid/52635be1a9e82d5898c373592ba059a4,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
136,uri,http://data.bibliotheken.nl/id/nbt/p14734414X,uri,https://data2.bibliotheken.nl/.well-known/genid/57deb55a3ab58258784936fe4f135964,uri,https://data2.bibliotheken.nl/.well-known/genid/497d74d0696186f7ab2644bd48908b1c,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
137,uri,http://data.bibliotheken.nl/id/nbt/p147344816,uri,https://data2.bibliotheken.nl/.well-known/genid/629049f9b082433b457ac6b0cb69bcf8,uri,https://data2.bibliotheken.nl/.well-known/genid/844dcd45f6087312d2a2699b23e00bae,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
138,uri,http://data.bibliotheken.nl/id/nbt/p147345138,uri,https://data2.bibliotheken.nl/.well-known/genid/110e9f8b1b1c9d2cef1c1efa966fbeca,uri,https://data2.bibliotheken.nl/.well-known/genid/68b33c630d8ae3773ff2b0dff093d2d3,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
139,uri,http://data.bibliotheken.nl/id/nbt/p149162650,uri,https://data2.bibliotheken.nl/.well-known/genid/d1505db2e4ddb81fd32faa3560dfb154,uri,https://data2.bibliotheken.nl/.well-known/genid/a139283e323c6d50f00011338b10f154,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
140,uri,http://data.bibliotheken.nl/id/nbt/p191219029,uri,https://data2.bibliotheken.nl/.well-known/genid/ffb93a365adf593854588559889a8e6d,uri,https://data2.bibliotheken.nl/.well-known/genid/c306f48eab7c8b72def2e81cd18748bf,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
141,uri,http://data.bibliotheken.nl/id/nbt/p158742990,uri,https://data2.bibliotheken.nl/.well-known/genid/0bd87bc6d815b918ed5cb4e99a300729,uri,https://data2.bibliotheken.nl/.well-known/genid/805af56e4ad0f6dcd79e12891a5887cd,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
142,uri,http://data.bibliotheken.nl/id/nbt/p197401805,uri,https://data2.bibliotheken.nl/.well-known/genid/55663ef258a1ea526e5a7b26c8035366,uri,https://data2.bibliotheken.nl/.well-known/genid/91280958cc7872a96f5f4cbe7eaf7762,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
143,uri,http://data.bibliotheken.nl/id/nbt/p197403514,uri,https://data2.bibliotheken.nl/.well-known/genid/720866715997598f21ac216c333752a2,uri,https://data2.bibliotheken.nl/.well-known/genid/937ec81f71acceb9f1b3c0b1a1b84d1e,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
144,uri,http://data.bibliotheken.nl/id/nbt/p241148316,uri,https://data2.bibliotheken.nl/.well-known/genid/ae470fc9934dd468a333b6c7e539ef07,uri,https://data2.bibliotheken.nl/.well-known/genid/fd95d2ca0d0754fc9c18c60a1ab0b1a7,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
145,uri,http://data.bibliotheken.nl/id/nbt/p24114986X,uri,https://data2.bibliotheken.nl/.well-known/genid/786b48f971bf3b3bdab4ad596eecfd44,uri,https://data2.bibliotheken.nl/.well-known/genid/2a151aee753997b920cfc3ff33720f60,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
146,uri,http://data.bibliotheken.nl/id/nbt/p241153832,uri,https://data2.bibliotheken.nl/.well-known/genid/c1404a250e5fa4921a7c66c5a71a5478,uri,https://data2.bibliotheken.nl/.well-known/genid/c1df41410a08a521a5a04f3b17effc15,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
147,uri,http://data.bibliotheken.nl/id/nbt/p241694191,uri,https://data2.bibliotheken.nl/.well-known/genid/9ba882b8e5c5b71fae39e6bf95827b02,uri,https://data2.bibliotheken.nl/.well-known/genid/3d3cd085016638ff8f9ef9875c7cf221,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
148,uri,http://data.bibliotheken.nl/id/nbt/p241694558,uri,https://data2.bibliotheken.nl/.well-known/genid/7057424c31d63d00ddb3e7b509902d89,uri,https://data2.bibliotheken.nl/.well-known/genid/f310a00b31bf37d02425f8fcf84ed975,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
149,uri,http://data.bibliotheken.nl/id/nbt/p242576850,uri,https://data2.bibliotheken.nl/.well-known/genid/097f0179405a14eaa6c22ab1b611b7e4,uri,https://data2.bibliotheken.nl/.well-known/genid/5d968085f4f4674d40da139ac837b568,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
150,uri,http://data.bibliotheken.nl/id/nbt/p402202767,uri,https://data2.bibliotheken.nl/.well-known/genid/7be686f5881dbecd83864683dbfda3d9,uri,https://data2.bibliotheken.nl/.well-known/genid/2a1443965274dff94c0888a10021c209,uri,http://data.bibliotheken.nl/id/thes/p155444905,literal,Philosophy
